시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
경상북도,김천시,기초,여자,85세이상,221,6,15,60,105,23,1,1,0,0
경상북도,김천시,의료,남자,65세미만,2,0,0,0,0,0,0,0,1,0
경상북도,김천시,의료,남자,65-69세,1,0,0,1,0,0,0,0,0,0
경상북도,김천시,의료,남자,70-74세,2,0,0,1,0,0,0,0,1,0
경상북도,김천시,의료,남자,80-84세,0,0,0,0,0,0,0,0,0,0
경상북도,김천시,의료,남자,85세이상,8,0,1,2,4,1,0,0,0,0
경상북도,김천시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,김천시,의료,여자,65-69세,2,1,0,0,1,0,0,0,0,0
경상북도,김천시,의료,여자,70-74세,1,0,0,0,0,0,0,0,0,0
경상북도,김천시,의료,여자,75-79세,2,0,0,1,0,0,0,0,0,0
경상북도,김천시,의료,여자,80-84세,11,0,2,3,1,2,0,2,0,0
경상북도,김천시,의료,여자,85세이상,42,0,6,8,23,2,0,0,0,0
경상북도,김천시,감경,남자,65세미만,29,1,3,6,8,4,0,1,0,0
경상북도,김천시,감경,남자,65-69세,56,3,1,15,23,4,2,2,0,0
경상북도,김천시,감경,남자,70-74세,60,0,4,13,24,10,3,1,0,1
경상북도,김천시,감경,남자,75-79세,92,2,6,18,42,17,1,1,0,0
경상북도,김천시,감경,남자,80-84세,134,3,2,35,68,16,3,0,0,0
경상북도,김천시,감경,남자,85세이상,221,4,6,48,112,40,1,0,0,0
경상북도,김천시,감경,여자,65세미만,18,2,0,8,2,3,1,1,0,1
경상북도,김천시,감경,여자,65-69세,59,5,2,13,24,8,1,1,0,0
경상북도,김천시,감경,여자,70-74세,117,5,5,18,56,16,3,1,1,0
경상북도,김천시,감경,여자,75-79세,212,5,18,41,97,23,5,2,1,0
경상북도,김천시,감경,여자,80-84세,575,12,28,120,283,92,8,1,0,1
경상북도,김천시,감경,여자,85세이상,1074,38,84,310,495,118,6,0,0,0
경상북도,안동시,일반,남자,65세미만,39,6,3,4,8,2,0,4,2,1
경상북도,안동시,일반,남자,65-69세,78,6,5,10,12,0,1,15,8,5
경상북도,안동시,일반,남자,70-74세,139,4,8,24,42,7,5,10,9,3
경상북도,안동시,일반,남자,75-79세,200,11,10,33,68,15,3,15,10,5
경상북도,안동시,일반,남자,80-84세,297,6,14,44,99,29,8,17,22,7
경상북도,안동시,일반,남자,85세이상,310,6,10,53,139,31,7,9,9,3
경상북도,안동시,일반,여자,65세미만,30,4,0,3,4,2,0,3,1,3
경상북도,안동시,일반,여자,65-69세,111,1,5,8,17,4,2,15,19,5
경상북도,안동시,일반,여자,70-74세,213,8,11,17,44,17,6,29,19,6
경상북도,안동시,일반,여자,75-79세,366,11,14,38,95,19,12,45,36,6
경상북도,안동시,일반,여자,80-84세,701,14,23,111,252,79,15,57,32,10
경상북도,안동시,일반,여자,85세이상,802,28,50,135,350,75,7,32,19,3
경상북도,안동시,기초,남자,65세미만,91,3,8,16,28,5,2,7,3,2
경상북도,안동시,기초,남자,65-69세,107,4,7,14,35,9,5,10,6,0
경상북도,안동시,기초,남자,70-74세,78,5,7,6,37,5,3,5,2,3
경상북도,안동시,기초,남자,75-79세,65,0,1,13,24,10,1,4,3,2
경상북도,안동시,기초,남자,80-84세,57,1,6,8,24,5,1,2,3,1
경상북도,안동시,기초,남자,85세이상,48,0,2,8,25,3,0,1,2,1
경상북도,안동시,기초,여자,65세미만,64,6,5,16,12,3,2,7,1,3
경상북도,안동시,기초,여자,65-69세,117,5,7,17,36,15,1,13,6,5
경상북도,안동시,기초,여자,70-74세,89,5,5,11,33,6,0,8,4,1
경상북도,안동시,기초,여자,75-79세,117,6,13,15,43,12,3,4,8,3
경상북도,안동시,기초,여자,80-84세,223,7,7,35,97,29,1,17,4,5
경상북도,안동시,기초,여자,85세이상,239,11,20,51,117,17,0,4,3,1
경상북도,안동시,의료,남자,65-69세,2,0,0,0,2,0,0,0,0,0
경상북도,안동시,의료,남자,70-74세,1,0,0,0,0,1,0,0,0,0
경상북도,안동시,의료,남자,75-79세,3,0,0,1,1,0,0,0,0,0
경상북도,안동시,의료,남자,80-84세,0,0,0,0,0,0,0,0,0,0
경상북도,안동시,의료,남자,85세이상,11,0,0,2,5,3,0,0,1,0
경상북도,안동시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,안동시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,안동시,의료,여자,70-74세,3,1,0,0,0,0,0,1,0,0
경상북도,안동시,의료,여자,75-79세,6,0,0,2,3,0,0,0,0,0
경상북도,안동시,의료,여자,80-84세,6,0,0,0,4,0,0,0,0,0
경상북도,안동시,의료,여자,85세이상,42,1,5,7,23,2,0,1,1,0
경상북도,안동시,감경,남자,65세미만,32,4,4,11,4,0,0,0,0,0
경상북도,안동시,감경,남자,65-69세,61,5,4,21,17,4,0,0,2,0
경상북도,안동시,감경,남자,70-74세,89,8,8,26,33,6,4,0,0,0
경상북도,안동시,감경,남자,75-79세,138,2,8,27,70,24,1,2,0,0
경상북도,안동시,감경,남자,80-84세,209,8,15,52,106,20,6,1,0,0
경상북도,안동시,감경,남자,85세이상,263,9,22,66,118,38,5,0,0,0
경상북도,안동시,감경,여자,65세미만,26,1,4,7,8,0,0,1,0,0
경상북도,안동시,감경,여자,65-69세,63,4,6,19,18,5,1,0,1,0
경상북도,안동시,감경,여자,70-74세,131,5,11,28,58,10,1,3,1,0
경상북도,안동시,감경,여자,75-79세,249,8,24,45,109,33,3,5,2,0
경상북도,안동시,감경,여자,80-84세,714,27,44,153,361,88,8,3,2,0
경상북도,안동시,감경,여자,85세이상,1219,35,96,328,637,88,8,3,3,0
경상북도,구미시,일반,남자,65세미만,73,0,4,10,20,5,0,11,4,4
경상북도,구미시,일반,남자,65-69세,135,10,4,17,29,10,1,22,7,7
경상북도,구미시,일반,남자,70-74세,142,3,2,27,34,20,3,17,10,4
경상북도,구미시,일반,남자,75-79세,160,2,4,19,50,19,3,21,8,5
경상북도,구미시,일반,남자,80-84세,224,2,5,41,73,36,10,13,7,2
경상북도,구미시,일반,남자,85세이상,286,6,17,49,114,54,5,14,3,2
경상북도,구미시,일반,여자,65세미만,70,5,2,11,5,4,1,17,3,7
경상북도,구미시,일반,여자,65-69세,155,6,9,16,32,5,3,24,12,4
경상북도,구미시,일반,여자,70-74세,224,5,11,30,49,25,7,24,18,3
경상북도,구미시,일반,여자,75-79세,377,9,12,50,114,63,8,35,21,6
경상북도,구미시,일반,여자,80-84세,703,13,26,109,261,123,13,49,16,6
경상북도,구미시,일반,여자,85세이상,831,29,61,192,308,121,11,22,12,2
경상북도,구미시,기초,남자,65세미만,117,7,6,19,29,18,2,11,4,5
경상북도,구미시,기초,남자,65-69세,112,2,5,15,30,20,4,6,4,9
경상북도,구미시,기초,남자,70-74세,91,2,4,16,26,18,8,4,0,4
경상북도,구미시,기초,남자,75-79세,66,1,3,10,20,12,10,3,3,0
경상북도,구미시,기초,남자,80-84세,44,0,2,7,14,14,1,0,1,0
경상북도,구미시,기초,남자,85세이상,40,0,3,10,24,1,0,1,0,0
경상북도,구미시,기초,여자,65세미만,87,4,6,20,15,7,2,6,9,5
경상북도,구미시,기초,여자,65-69세,113,2,10,19,30,18,2,7,6,1
경상북도,구미시,기초,여자,70-74세,129,3,5,16,42,28,3,7,6,4
경상북도,구미시,기초,여자,75-79세,127,5,8,10,50,26,7,4,3,1
경상북도,구미시,기초,여자,80-84세,179,8,12,40,71,34,1,4,1,0
경상북도,구미시,기초,여자,85세이상,259,13,37,73,96,26,1,1,0,1
경상북도,구미시,의료,남자,70-74세,2,0,0,0,1,1,0,0,0,0
경상북도,구미시,의료,남자,75-79세,5,0,0,0,3,0,0,2,0,0
경상북도,구미시,의료,남자,80-84세,2,0,0,0,1,1,0,0,0,0
경상북도,구미시,의료,남자,85세이상,6,0,0,2,3,1,0,0,0,0
경상북도,구미시,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,구미시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,구미시,의료,여자,70-74세,6,0,0,2,2,2,0,0,0,0
경상북도,구미시,의료,여자,75-79세,7,0,0,2,2,2,0,0,1,0
경상북도,구미시,의료,여자,80-84세,6,0,0,1,3,2,0,0,0,0
경상북도,구미시,의료,여자,85세이상,47,1,3,9,19,8,0,3,0,0
경상북도,구미시,감경,남자,65세미만,65,4,5,22,20,4,3,0,0,0
경상북도,구미시,감경,남자,65-69세,110,6,8,25,51,9,3,0,0,0
경상북도,구미시,감경,남자,70-74세,103,3,5,35,37,15,2,0,0,0
경상북도,구미시,감경,남자,75-79세,162,8,12,35,67,27,8,0,1,0
경상북도,구미시,감경,남자,80-84세,213,8,9,42,98,48,2,0,0,0
경상북도,구미시,감경,남자,85세이상,238,7,11,57,105,51,3,0,0,0
경상북도,구미시,감경,여자,65세미만,50,5,3,18,13,4,2,1,0,1
경상북도,구미시,감경,여자,65-69세,82,4,5,22,27,10,1,2,3,0
경상북도,구미시,감경,여자,70-74세,193,8,9,37,74,40,7,3,0,0
경상북도,구미시,감경,여자,75-79세,349,19,17,84,138,60,11,1,0,0
경상북도,구미시,감경,여자,80-84세,858,26,73,218,336,168,15,0,3,0
경상북도,구미시,감경,여자,85세이상,1356,58,136,413,538,189,7,1,0,0
경상북도,영주시,일반,남자,65세미만,25,0,0,3,2,0,0,8,2,5
경상북도,영주시,일반,남자,65-69세,50,1,3,6,7,2,4,4,6,4
경상북도,영주시,일반,남자,70-74세,68,2,3,7,10,7,4,9,5,7
경상북도,영주시,일반,남자,75-79세,103,2,5,10,22,13,5,5,10,10
경상북도,영주시,일반,남자,80-84세,156,1,4,34,32,27,5,5,10,10
경상북도,영주시,일반,남자,85세이상,206,2,4,42,60,43,9,6,7,4
경상북도,영주시,일반,여자,65세미만,17,0,0,2,2,1,1,6,0,1
경상북도,영주시,일반,여자,65-69세,67,0,1,6,11,9,1,5,10,2
경상북도,영주시,일반,여자,70-74세,116,2,7,13,16,9,1,17,12,6
경상북도,영주시,일반,여자,75-79세,207,1,2,17,32,32,13,22,18,11
경상북도,영주시,일반,여자,80-84세,425,4,11,49,108,85,9,32,26,9
경상북도,영주시,일반,여자,85세이상,522,4,29,114,195,73,13,18,8,3
경상북도,영주시,기초,남자,65세미만,39,0,1,8,8,1,0,4,0,6
경상북도,영주시,기초,남자,65-69세,43,0,3,5,8,7,1,6,5,4
경상북도,영주시,기초,남자,70-74세,33,1,1,5,8,6,2,1,2,2
경상북도,영주시,기초,남자,75-79세,26,0,0,7,7,4,0,1,1,1
경상북도,영주시,기초,남자,80-84세,20,0,0,1,8,5,2,0,0,1
경상북도,영주시,기초,남자,85세이상,17,0,1,2,6,7,0,1,0,0
경상북도,영주시,기초,여자,65세미만,26,1,2,2,1,1,0,3,6,5
경상북도,영주시,기초,여자,65-69세,45,1,2,7,8,5,1,1,3,5
경상북도,영주시,기초,여자,70-74세,48,3,1,9,14,6,2,2,6,0
경상북도,영주시,기초,여자,75-79세,60,1,2,5,11,17,1,4,10,1
경상북도,영주시,기초,여자,80-84세,84,0,5,8,25,21,2,3,4,2
경상북도,영주시,기초,여자,85세이상,150,3,10,33,52,32,6,2,1,0
경상북도,영주시,의료,남자,65세미만,1,0,0,0,0,0,0,1,0,0
경상북도,영주시,의료,남자,65-69세,2,0,0,0,0,0,0,0,1,0
경상북도,영주시,의료,남자,70-74세,4,1,1,0,2,0,0,0,0,0
경상북도,영주시,의료,남자,75-79세,2,0,0,1,1,0,0,0,0,0
경상북도,영주시,의료,남자,80-84세,3,0,0,1,1,1,0,0,0,0
경상북도,영주시,의료,남자,85세이상,2,0,0,1,0,1,0,0,0,0
경상북도,영주시,의료,여자,65세미만,1,0,0,0,0,0,0,0,1,0
경상북도,영주시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,영주시,의료,여자,70-74세,1,0,0,1,0,0,0,0,0,0
경상북도,영주시,의료,여자,75-79세,1,0,0,0,0,0,0,0,1,0
경상북도,영주시,의료,여자,80-84세,5,0,0,0,3,1,0,1,0,0
경상북도,영주시,의료,여자,85세이상,22,1,4,4,6,3,2,0,0,0
경상북도,영주시,감경,남자,65세미만,12,2,0,5,4,0,0,0,0,0
경상북도,영주시,감경,남자,65-69세,31,1,0,6,7,7,1,0,1,0
경상북도,영주시,감경,남자,70-74세,49,1,1,10,15,11,4,1,0,0
경상북도,영주시,감경,남자,75-79세,57,4,4,14,17,15,0,1,1,0
경상북도,영주시,감경,남자,80-84세,109,2,7,17,53,18,7,0,1,0
경상북도,영주시,감경,남자,85세이상,194,3,9,53,69,48,10,0,0,0
경상북도,영주시,감경,여자,65세미만,7,1,1,2,2,0,0,0,0,0
경상북도,영주시,감경,여자,65-69세,26,3,0,5,11,2,1,0,0,0
경상북도,영주시,감경,여자,70-74세,62,0,7,12,14,13,6,0,2,0
경상북도,영주시,감경,여자,75-79세,122,7,8,18,42,28,7,1,1,0
경상북도,영주시,감경,여자,80-84세,396,6,28,78,153,94,16,1,1,1
경상북도,영주시,감경,여자,85세이상,697,21,58,172,274,144,10,1,1,0
경상북도,영천시,일반,남자,65세미만,23,0,0,5,5,0,0,5,1,1
경상북도,영천시,일반,남자,65-69세,62,0,3,8,20,5,0,8,6,1
경상북도,영천시,일반,남자,70-74세,117,0,4,22,40,4,2,12,8,1
경상북도,영천시,일반,남자,75-79세,152,2,3,22,58,16,1,14,9,0
경상북도,영천시,일반,남자,80-84세,217,2,7,35,82,32,4,12,9,4
경상북도,영천시,일반,남자,85세이상,217,1,6,51,94,17,6,10,3,1
경상북도,영천시,일반,여자,65세미만,6,0,0,0,2,1,0,1,0,0
경상북도,영천시,일반,여자,65-69세,74,0,3,7,16,0,1,14,4,2
경상북도,영천시,일반,여자,70-74세,170,1,1,25,46,17,1,20,11,3
경상북도,영천시,일반,여자,75-79세,321,2,6,44,104,27,3,37,20,3
경상북도,영천시,일반,여자,80-84세,542,3,14,82,229,66,9,30,20,3
경상북도,영천시,일반,여자,85세이상,543,9,18,113,258,57,9,21,7,0
경상북도,영천시,기초,남자,65세미만,62,4,2,7,19,7,4,2,5,2
경상북도,영천시,기초,남자,65-69세,77,3,3,8,16,12,2,6,11,8
경상북도,영천시,기초,남자,70-74세,65,0,2,9,31,10,1,4,2,2
경상북도,영천시,기초,남자,75-79세,47,0,0,7,14,16,0,3,4,1
경상북도,영천시,기초,남자,80-84세,48,1,0,6,18,11,0,2,2,1
경상북도,영천시,기초,남자,85세이상,40,1,3,8,20,6,0,0,0,0
경상북도,영천시,기초,여자,65세미만,29,0,2,7,5,2,0,5,1,1
경상북도,영천시,기초,여자,65-69세,77,3,1,10,21,9,2,3,7,2
경상북도,영천시,기초,여자,70-74세,78,0,5,13,30,7,3,7,1,0
경상북도,영천시,기초,여자,75-79세,111,2,4,13,52,9,1,9,3,4
경상북도,영천시,기초,여자,80-84세,155,4,8,25,79,21,0,3,1,1
경상북도,영천시,기초,여자,85세이상,183,4,12,65,73,13,0,2,1,0
경상북도,영천시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,영천시,의료,남자,70-74세,3,0,0,0,1,1,0,0,0,0
경상북도,영천시,의료,남자,75-79세,2,0,0,1,0,1,0,0,0,0
경상북도,영천시,의료,남자,80-84세,2,0,0,1,0,0,0,0,0,0
경상북도,영천시,의료,남자,85세이상,1,0,0,0,1,0,0,0,0,0
경상북도,영천시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,영천시,의료,여자,70-74세,2,0,0,1,1,0,0,0,0,0
경상북도,영천시,의료,여자,75-79세,2,0,0,0,1,0,0,1,0,0
경상북도,영천시,의료,여자,80-84세,2,0,0,1,0,0,0,0,0,0
경상북도,영천시,의료,여자,85세이상,30,0,0,11,14,4,0,0,0,0
경상북도,영천시,감경,남자,65세미만,11,1,0,3,6,1,0,0,0,0
경상북도,영천시,감경,남자,65-69세,53,3,1,13,22,4,0,2,0,1
경상북도,영천시,감경,남자,70-74세,68,0,0,20,33,11,0,0,0,0
경상북도,영천시,감경,남자,75-79세,103,0,3,29,50,16,2,0,0,0
경상북도,영천시,감경,남자,80-84세,147,2,7,42,64,27,1,1,0,0
경상북도,영천시,감경,남자,85세이상,194,1,7,48,102,30,2,1,0,0
경상북도,영천시,감경,여자,65세미만,17,3,0,1,4,5,1,0,0,0
경상북도,영천시,감경,여자,65-69세,41,1,2,11,16,2,2,1,0,1
경상북도,영천시,감경,여자,70-74세,102,0,6,20,52,11,1,4,2,1
경상북도,영천시,감경,여자,75-79세,205,7,15,38,95,25,6,2,0,0
경상북도,영천시,감경,여자,80-84세,566,7,19,128,299,84,4,0,2,1
경상북도,영천시,감경,여자,85세이상,816,12,53,223,420,78,7,1,0,0
경상북도,상주시,일반,남자,65세미만,21,0,1,3,7,0,0,4,3,0
경상북도,상주시,일반,남자,65-69세,46,0,0,6,4,5,0,8,3,6
경상북도,상주시,일반,남자,70-74세,101,4,4,15,23,9,2,14,7,5
경상북도,상주시,일반,남자,75-79세,134,1,3,28,41,14,2,12,9,3
경상북도,상주시,일반,남자,80-84세,227,4,6,30,78,42,2,18,9,2
경상북도,상주시,일반,남자,85세이상,258,3,7,42,95,49,10,17,8,4
경상북도,상주시,일반,여자,65세미만,9,0,2,0,0,1,0,1,2,0
경상북도,상주시,일반,여자,65-69세,58,3,1,3,5,3,0,10,7,2
경상북도,상주시,일반,여자,70-74세,146,3,5,15,29,8,2,27,11,5
경상북도,상주시,일반,여자,75-79세,270,6,8,26,70,18,5,43,21,7
경상북도,상주시,일반,여자,80-84세,548,10,9,79,204,90,16,49,24,5
경상북도,상주시,일반,여자,85세이상,712,22,37,144,296,91,10,37,20,2
경상북도,상주시,기초,남자,65세미만,46,1,2,8,15,4,1,5,1,2
경상북도,상주시,기초,남자,65-69세,54,1,3,9,23,4,1,2,2,2
경상북도,상주시,기초,남자,70-74세,50,0,0,7,21,8,3,2,1,2
경상북도,상주시,기초,남자,75-79세,28,0,2,5,9,3,0,0,2,2
경상북도,상주시,기초,남자,80-84세,39,0,3,4,20,6,1,0,3,0
경상북도,상주시,기초,남자,85세이상,14,0,1,4,5,2,1,0,0,0
경상북도,상주시,기초,여자,65세미만,28,2,0,4,8,5,1,2,1,1
경상북도,상주시,기초,여자,65-69세,45,0,3,3,15,4,1,3,4,2
경상북도,상주시,기초,여자,70-74세,65,2,5,7,23,8,0,5,8,0
경상북도,상주시,기초,여자,75-79세,69,0,2,10,30,13,5,1,2,1
경상북도,상주시,기초,여자,80-84세,109,2,3,17,47,23,2,2,4,2
경상북도,상주시,기초,여자,85세이상,179,13,18,33,84,17,2,2,3,0
경상북도,상주시,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,상주시,의료,남자,70-74세,2,0,0,0,2,0,0,0,0,0
경상북도,상주시,의료,남자,80-84세,0,0,0,0,0,0,0,0,0,0
경상북도,상주시,의료,남자,85세이상,4,0,0,1,0,1,0,0,1,0
경상북도,상주시,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
경상북도,상주시,의료,여자,70-74세,1,0,0,1,0,0,0,0,0,0
경상북도,상주시,의료,여자,75-79세,2,0,0,0,2,0,0,0,0,0
경상북도,상주시,의료,여자,80-84세,3,0,0,0,1,0,1,0,0,0
경상북도,상주시,의료,여자,85세이상,28,0,4,7,12,2,0,0,0,1
경상북도,상주시,감경,남자,65세미만,18,1,1,5,9,0,0,0,0,0
경상북도,상주시,감경,남자,65-69세,53,1,1,13,25,6,2,1,0,0
경상북도,상주시,감경,남자,70-74세,63,2,3,14,23,11,5,0,0,0
경상북도,상주시,감경,남자,75-79세,94,2,2,25,36,18,1,1,1,1
경상북도,상주시,감경,남자,80-84세,165,3,9,32,81,32,5,0,0,0
경상북도,상주시,감경,남자,85세이상,245,5,10,50,127,47,2,0,1,0
경상북도,상주시,감경,여자,65세미만,14,1,1,4,4,1,1,2,0,0
경상북도,상주시,감경,여자,65-69세,35,1,1,8,13,7,1,2,0,0
경상북도,상주시,감경,여자,70-74세,96,2,4,18,41,17,8,2,1,0
경상북도,상주시,감경,여자,75-79세,242,1,12,53,107,48,3,3,1,0
경상북도,상주시,감경,여자,80-84세,618,17,24,129,297,117,11,0,1,0
경상북도,상주시,감경,여자,85세이상,1154,40,85,275,582,145,6,3,1,1
경상북도,문경시,일반,남자,65세미만,20,0,1,1,4,1,0,4,1,3
경상북도,문경시,일반,남자,65-69세,42,0,5,4,11,2,2,3,3,0
경상북도,문경시,일반,남자,70-74세,77,3,2,16,18,6,1,8,4,1
경상북도,문경시,일반,남자,75-79세,106,1,3,13,37,17,0,8,7,1
경상북도,문경시,일반,남자,80-84세,160,1,5,27,56,24,2,13,3,2
경상북도,문경시,일반,남자,85세이상,178,0,5,34,78,26,1,6,2,3
경상북도,문경시,일반,여자,65세미만,18,1,0,2,4,0,1,3,3,0
경상북도,문경시,일반,여자,65-69세,57,1,3,7,11,4,0,5,8,2
경상북도,문경시,일반,여자,70-74세,128,3,2,8,29,11,1,14,8,5
경상북도,문경시,일반,여자,75-79세,218,3,10,32,65,20,4,19,10,8
경상북도,문경시,일반,여자,80-84세,335,4,8,55,124,56,4,20,11,2
경상북도,문경시,일반,여자,85세이상,423,4,32,101,176,47,4,10,3,1
경상북도,문경시,기초,남자,65세미만,44,1,5,11,15,2,0,3,1,2
경상북도,문경시,기초,남자,65-69세,45,1,1,9,14,10,1,2,3,2
경상북도,문경시,기초,남자,70-74세,40,1,0,5,19,6,0,1,6,0
경상북도,문경시,기초,남자,75-79세,24,0,0,4,11,4,0,1,1,0
경상북도,문경시,기초,남자,80-84세,25,1,2,4,12,5,0,0,0,0
경상북도,문경시,기초,남자,85세이상,17,0,2,1,8,4,0,0,0,0
경상북도,문경시,기초,여자,65세미만,15,3,0,4,5,0,0,0,0,1
경상북도,문경시,기초,여자,65-69세,45,0,2,5,20,3,0,3,4,2
경상북도,문경시,기초,여자,70-74세,47,1,3,4,23,5,2,4,2,1
경상북도,문경시,기초,여자,75-79세,57,0,1,8,23,7,0,5,2,3
경상북도,문경시,기초,여자,80-84세,100,3,6,22,47,15,0,1,0,2
경상북도,문경시,기초,여자,85세이상,136,5,15,36,57,15,1,0,0,0
경상북도,문경시,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
경상북도,문경시,의료,남자,65-69세,1,0,0,0,1,0,0,0,0,0
경상북도,문경시,의료,남자,80-84세,0,0,0,0,0,0,0,0,0,0
경상북도,문경시,의료,남자,85세이상,4,0,0,0,3,0,0,0,0,0
경상북도,문경시,의료,여자,65-69세,1,0,0,0,1,0,0,0,0,0
경상북도,문경시,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
경상북도,문경시,의료,여자,75-79세,4,0,0,1,1,0,0,1,0,0
경상북도,문경시,의료,여자,80-84세,8,0,1,1,3,1,0,1,0,0
경상북도,문경시,의료,여자,85세이상,23,1,2,9,7,3,0,0,0,0
경상북도,문경시,감경,남자,65세미만,14,1,0,1,4,4,0,0,1,0
경상북도,문경시,감경,남자,65-69세,29,0,0,6,13,3,0,0,1,0
경상북도,문경시,감경,남자,70-74세,49,1,2,19,18,5,2,0,0,0
경상북도,문경시,감경,남자,75-79세,70,1,4,22,23,16,0,1,0,0
경상북도,문경시,감경,남자,80-84세,113,1,5,26,54,25,1,0,0,0
경상북도,문경시,감경,남자,85세이상,172,3,12,45,87,24,0,0,0,0
경상북도,문경시,감경,여자,65세미만,16,1,2,2,6,3,0,1,1,0
경상북도,문경시,감경,여자,65-69세,31,2,1,8,12,4,1,1,0,0
경상북도,문경시,감경,여자,70-74세,81,3,3,16,28,16,4,2,0,0
경상북도,문경시,감경,여자,75-79세,160,0,6,22,89,26,6,3,0,0
경상북도,문경시,감경,여자,80-84세,408,7,20,104,198,63,5,0,0,0
경상북도,문경시,감경,여자,85세이상,813,17,70,230,396,88,3,1,0,0
경상북도,경산시,일반,남자,65세미만,46,4,2,8,8,3,0,9,4,0
경상북도,경산시,일반,남자,65-69세,119,6,6,26,27,10,1,10,5,5
경상북도,경산시,일반,남자,70-74세,185,3,14,38,68,12,3,10,6,4
경상북도,경산시,일반,남자,75-79세,266,3,8,53,89,29,6,21,11,1
경상북도,경산시,일반,남자,80-84세,314,5,19,64,114,47,7,12,10,1
경상북도,경산시,일반,남자,85세이상,366,3,29,75,146,45,2,14,5,3
경상북도,경산시,일반,여자,65세미만,46,6,4,9,7,3,1,7,1,0
경상북도,경산시,일반,여자,65-69세,123,5,2,14,34,8,0,24,6,2
경상북도,경산시,일반,여자,70-74세,284,10,6,36,88,23,3,31,19,6
경상북도,경산시,일반,여자,75-79세,521,17,20,69,148,67,10,57,20,2
경상북도,경산시,일반,여자,80-84세,865,18,52,147,333,114,13,49,8,7
경상북도,경산시,일반,여자,85세이상,968,30,89,235,399,97,7,30,8,1
경상북도,경산시,기초,남자,65세미만,117,4,7,27,23,11,6,14,6,2
경상북도,경산시,기초,남자,65-69세,95,1,4,18,33,9,2,6,10,0
경상북도,경산시,기초,남자,70-74세,87,2,1,13,48,9,1,2,4,0
경상북도,경산시,기초,남자,75-79세,50,0,1,9,23,7,0,5,2,0
경상북도,경산시,기초,남자,80-84세,59,3,3,14,24,11,0,2,1,0
경상북도,경산시,기초,남자,85세이상,59,0,3,14,34,3,1,1,0,0
경상북도,경산시,기초,여자,65세미만,62,1,4,17,15,5,3,6,5,0
경상북도,경산시,기초,여자,65-69세,95,1,6,18,24,18,1,3,9,4
경상북도,경산시,기초,여자,70-74세,114,0,5,22,50,14,3,5,3,2
경상북도,경산시,기초,여자,75-79세,165,5,11,19,79,18,3,3,5,1
경상북도,경산시,기초,여자,80-84세,259,7,26,54,117,30,3,7,2,0
경상북도,경산시,기초,여자,85세이상,343,20,37,89,149,28,3,2,0,0
경상북도,경산시,의료,남자,65세미만,1,0,0,0,1,0,0,0,0,0
경상북도,경산시,의료,남자,65-69세,2,0,0,2,0,0,0,0,0,0
경상북도,경산시,의료,남자,70-74세,2,0,0,1,1,0,0,0,0,0
경상북도,경산시,의료,남자,75-79세,6,1,0,3,2,0,0,0,0,0
경상북도,경산시,의료,남자,80-84세,7,0,0,2,3,2,0,0,0,0
경상북도,경산시,의료,남자,85세이상,7,0,0,2,4,0,0,0,0,0
경상북도,경산시,의료,여자,65세미만,1,0,0,0,0,1,0,0,0,0
경상북도,경산시,의료,여자,65-69세,3,0,0,0,2,0,0,1,0,0
경상북도,경산시,의료,여자,70-74세,6,0,0,0,4,0,0,0,0,0
경상북도,경산시,의료,여자,75-79세,9,0,0,0,7,0,0,1,0,0
경상북도,경산시,의료,여자,80-84세,18,0,1,6,8,1,0,0,0,0
경상북도,경산시,의료,여자,85세이상,58,5,7,17,24,1,0,0,1,0
경상북도,경산시,감경,남자,65세미만,58,2,5,23,17,5,2,2,0,0
경상북도,경산시,감경,남자,65-69세,109,5,7,27,52,7,1,1,0,0
경상북도,경산시,감경,남자,70-74세,160,3,7,48,72,22,3,1,0,0
경상북도,경산시,감경,남자,75-79세,168,3,9,47,73,25,4,0,0,1
경상북도,경산시,감경,남자,80-84세,283,3,18,68,131,43,5,2,0,0
경상북도,경산시,감경,남자,85세이상,297,5,16,84,138,48,1,1,1,0
경상북도,경산시,감경,여자,65세미만,35,4,3,8,11,3,2,0,2,0
경상북도,경산시,감경,여자,65-69세,116,5,4,28,49,10,6,2,3,0
경상북도,경산시,감경,여자,70-74세,170,10,15,30,81,22,5,1,1,0
경상북도,경산시,감경,여자,75-79세,367,6,23,86,172,56,3,1,1,0
경상북도,경산시,감경,여자,80-84세,880,31,72,225,410,96,13,1,2,0
